Iteration	CNR	SSIM
input_image	1.92219800788	0.0766595824368
0	0.245311486981	0.271005993783
1000	0.593486844532	0.12564383725
2000	1.14549590117	0.149061977889
3000	1.6417774906	0.185296210314
4000	2.08646362625	0.22452680952
5000	2.50427617465	0.242852336731
6000	2.80061881487	0.267686664059
7000	3.1133405354	0.297278438736
8000	3.43225970316	0.335238375699
9000	3.78440430661	0.339648033826
10000	4.08252014982	0.357502022728
11000	4.37157851211	0.372767948518
12000	4.65139538085	0.394340949322
13000	4.87522536003	0.400531914362
14000	5.00807791816	0.40470642706
15000	5.09777131698	0.415549942029
16000	5.13763157311	0.422418815867
17000	5.16090540524	0.421544358071
18000	5.18098914389	0.422319898809
19000	5.21334839535	0.423189402673
20000	5.19729856614	0.422796900924
21000	5.21797301516	0.422557617459
22000	5.233930412	0.423586838582
23000	5.22101839684	0.423629672185
24000	5.23597004845	0.425273800732
25000	5.26416831477	0.42297762522
26000	5.24145011144	0.422927357359
27000	5.24163232964	0.423446717985
28000	5.23128776525	0.422351978677
29000	5.24952217901	0.424178259821
30000	5.24551788331	0.424153386529
31000	5.25652900265	0.422660067525
32000	5.25274474114	0.422322260771
33000	5.28173387734	0.421102277878
34000	5.30246344783	0.42248712085
35000	5.27364373721	0.4247347642
36000	5.27808727394	0.42718808484
37000	5.23703559831	0.425924943932
38000	5.24839484349	0.424039682675
39000	5.30016308607	0.423018653023
40000	5.23153751427	0.422913436433
41000	5.31059405433	0.421087004807
42000	5.25754604664	0.418728731778
43000	5.28743028253	0.416579584127
44000	5.28096582975	0.415583636011
45000	5.27626832436	0.417365125057
46000	5.26889639608	0.417575017537
47000	5.25096370874	0.417236446648
48000	5.29549249914	0.416777651187
49000	5.24188154999	0.417266222782
50000	5.25926179749	0.416643594919
