Iteration	CNR	SSIM
input_image	2.06435017317	0.0806143729189
0	0.00925232354577	0.00409499217024
1000	0.211497679157	0.185658144447
2000	2.19893533432	0.263677303736
3000	7.62930322331	0.481733680222
4000	8.48202908541	0.483034241054
5000	7.72718723577	0.490299943978
6000	7.56632835419	0.494476705621
7000	7.15732967125	0.485622491165
8000	6.89641425538	0.475249689527
9000	6.57437731708	0.46882161171
10000	7.72149002401	0.493663870259
11000	7.33998227644	0.489573738081
12000	6.87170822445	0.484003009473
13000	0.305181971363	0.304984533403
14000	7.15328572376	0.488679004365
15000	7.6123037779	0.501801578295
16000	7.06005632988	0.493014144392
17000	6.7469583808	0.484798778839
18000	7.35473524854	0.485227626841
19000	7.15876813277	0.489144039693
20000	6.66251642784	0.475938080387
21000	7.39038372917	0.496548383694
22000	7.20758437718	0.491442959145
23000	1.83729050703	0.265357255548
24000	7.0888608094	0.48951681811
25000	7.33595782218	0.502031473268
26000	7.22216666149	0.494800425871
27000	6.85146630757	0.487404857885
28000	6.79084192821	0.476534721907
29000	6.46728671929	0.468012402113
30000	6.26901577716	0.446846397343
31000	5.94596484619	0.424322957595
32000	3.79720352695	0.346084855878
33000	7.05514093858	0.49417813435
34000	7.01747890524	0.478376034122
35000	3.93304788087	0.352767913516
36000	7.76442733897	0.496696533926
37000	7.56080093398	0.495339665302
38000	0.0959174245756	0.314420526093
39000	1.41205431397	0.222930351606
40000	7.62900292269	0.49745951324
41000	7.27356932322	0.494157242845
42000	7.68440183014	0.492667983907
43000	7.18648399579	0.484066761483
44000	6.5886003862	0.467050956542
45000	7.19695653157	0.486119989868
46000	7.50532304968	0.494176160241
47000	6.98668176866	0.486434710451
48000	7.1044086405	0.492322897167
49000	6.6571917873	0.478661828261
50000	7.38993324859	0.490676233488
