Iteration	CNR	SSIM
input_image	1.92219800788	0.0766595824368
0	0.0190081836438	0.00311808335324
1000	0.0	0.0013645386787
2000	0.0	0.00136423746908
3000	0.497930170847	0.304270260701
4000	4.32059221156	0.450523689279
5000	5.77007343533	0.408161641283
6000	10.0368203152	0.539677646088
7000	8.82651702427	0.544274365652
8000	9.00909204907	0.544508124112
9000	8.53482050436	0.537527149272
10000	8.07532462207	0.527722653166
11000	7.83339386972	0.533294867895
12000	7.69634836305	0.53001854704
13000	7.16130972467	0.522986952549
14000	6.77608501268	0.512540784975
15000	6.66836079735	0.498166284089
16000	6.28234012777	0.500584011622
17000	6.46694503945	0.507593480289
18000	6.20097379712	0.494376276274
19000	5.97510757609	0.490089587656
20000	5.87505427766	0.492932127289
21000	5.78672256537	0.48029582312
22000	5.79717985742	0.474916923982
23000	5.61720026477	0.466121707398
24000	5.4575670977	0.461410415608
25000	5.34053623818	0.455523780861
26000	5.3485300568	0.447868937296
27000	5.47654301094	0.459666289562
28000	5.27964640469	0.443968363992
29000	5.14665278046	0.435778627149
30000	5.07482747316	0.431600277335
31000	5.12900243468	0.428081859309
32000	5.02854808488	0.426499586332
33000	5.1138270268	0.435362401805
34000	4.9844736699	0.423386125565
35000	4.98070197212	0.416898711867
36000	4.89806087223	0.414147208232
37000	4.88427070863	0.41214521945
38000	4.87031501962	0.404019644676
39000	4.8591394543	0.403208321371
40000	4.81049765043	0.40304514072
41000	4.78909215239	0.399469045786
42000	4.75631360096	0.396122702251
43000	4.7047442528	0.396542788556
44000	4.68568012062	0.392288273846
45000	4.71664154147	0.387188571285
46000	4.73542906209	0.390649566976
47000	4.72686760747	0.386458041906
48000	4.63473366732	0.379831532676
49000	4.58617416827	0.38080939848
50000	4.61917283612	0.376680658123
