Iteration	CNR	SSIM
input_image	1.6639831199412063	0.07899711104881164
0	0.018949640214128906	0.005456538114577679
1000	0.06553946413002272	0.15879137600194146
2000	7.001295226592211	0.42490301794023994
3000	6.3508453960374265	0.46622611280529647
4000	5.813876378024604	0.4687191225014563
5000	5.8568841978882205	0.45867295863616225
6000	4.3198922427437445	0.4613753311827151
7000	0.11106009776563909	0.2913524593045476
8000	2.2874467152165368	0.30806873903167353
9000	6.290611465399982	0.48013045264511395
10000	5.801803756406168	0.4685263157303617
11000	5.341271841636743	0.4482013588052728
12000	5.040121523970675	0.4246905637797927
13000	5.947821638225398	0.4766861188348366
14000	5.2729380592714445	0.45242818406869834
15000	5.270059262933406	0.43026166056277493
16000	4.9785683885991885	0.4113064047686187
17000	6.955326629190423	0.46959053189404015
18000	5.1129460174811	0.41499229551784794
19000	4.843842196566603	0.3886327827962026
20000	4.756314480456116	0.3693531435592797
21000	4.465107111822229	0.3579580817729337
22000	4.5770511762796975	0.3419714820332915
23000	4.398850078658338	0.330677768263924
24000	4.361253160072182	0.32675491923638833
25000	4.380213518515551	0.3165591345346233
26000	4.257259872409492	0.3126602529898749
27000	4.188396889263306	0.3005569871917036
28000	4.1175461090104015	0.29927483639682845
29000	4.651243513306126	0.3818775208316024
30000	4.576666087989269	0.3384346325534143
31000	4.341692734461537	0.34260922997112014
32000	4.386919179918308	0.3162441182029476
33000	4.114393695165681	0.3158987666924252
34000	4.053876056647917	0.30786898742855007
35000	4.111705337838357	0.28957942136093423
36000	4.0502870963337045	0.28295967349243156
37000	3.81891459178416	0.28848977305700807
38000	3.750761063162285	0.2805871896022568
39000	3.7875501816036143	0.27358317018490175
40000	3.7738094236053934	0.2716746530874749
41000	3.790617510898037	0.26377348576518556
42000	3.7948920387852336	0.2603637156360791
43000	3.7760695971858	0.26063076302223787
44000	3.6625239770068987	0.2684091265960057
45000	3.645744280409597	0.26920631018460306
46000	3.745681057359837	0.2605117169051887
47000	3.6543460066019975	0.26440107637960614
48000	6.6779564650478385	0.44865810220866836
49000	4.876115843515664	0.40040054423813437
50000	4.603189241835317	0.36825714109464697
