PARAMETERS
Network: unet
Loss: l1
Optimizer: adam
Learning rate: 0.0001
Number of iterations: 50000

w_h: None
w_v: None
w_mse: None

Iteration	Loss	SNR	CNR	SSIM
input_image	N/A	60.512676869	1.66377437178	0.0759556053674
0	1.38025593758	10.7841270185	0.0212373020168	0.00742210982647
1000	0.46016356349	3087.5245528	7.59793913207	0.244152645971
2000	0.29888856411	1880.26004919	6.77219552302	0.303780318831
3000	0.207464724779	2563.43207532	5.85003767854	0.346880803516
4000	0.157485485077	1917.52934664	5.33660968153	0.354640716391
5000	0.131554663181	1344.52401143	4.7282671434	0.341181801747
6000	0.117312714458	716.403843008	4.08410939158	0.306706689091
7000	0.10863571614	414.139075034	3.45494391314	0.245074698869
8000	0.100817784667	240.018599973	2.99338908728	0.189790363423
9000	0.0960396379232	186.829157938	2.78478569216	0.167138252057
10000	0.0928447395563	162.480799873	2.65956349089	0.154444711284
11000	0.0901064574718	145.343573241	2.61055292535	0.146294958357
12000	0.0877757146955	133.823977705	2.54326206024	0.139830491888
13000	0.0860138162971	124.272752732	2.5183689539	0.132699024212
14000	0.0845305398107	118.794355178	2.39756909616	0.12573795773
15000	0.0825121551752	111.790259791	2.38180739143	0.120644902316
16000	0.0809736326337	106.946037806	2.36884620738	0.117127854767
17000	0.0795334726572	102.636795506	2.2860326481	0.111925839852
18000	0.0781374201179	98.3585684759	2.27991254817	0.108733863014
19000	0.0770473256707	96.3324213664	2.26013175313	0.106677714319
20000	0.0759818777442	93.7412932565	2.21974473412	0.104717012643
21000	0.0754399448633	90.7587747951	2.2402481282	0.103466373554
22000	0.0744731277227	89.5581025281	2.24409273903	0.102281929261
23000	0.0733166188002	87.5182155625	2.17729005423	0.099080533363
24000	0.0728749036789	86.3758505278	2.1460538145	0.0977008182756
25000	0.0721274539828	85.7595543673	2.16939260726	0.0980838000127
26000	0.071402810514	84.9773017024	2.17034599632	0.0971743255411
27000	0.0708439350128	83.9190885858	2.11565586128	0.0955779436889
28000	0.0703153908253	83.0350671075	2.15203178856	0.095349599225
29000	0.069925531745	82.8011921394	2.13645300485	0.0952143513462
30000	0.0697618871927	81.8518018069	2.14548510629	0.0951025603185
31000	0.0691354349256	81.4730249378	2.10260418356	0.0939101790797
32000	0.0687726512551	81.0894673079	2.11373523756	0.0939122021352
33000	0.0684334263206	80.1866183331	2.08119909659	0.093062163648
34000	0.0681531205773	80.2657213947	2.1003783912	0.0936400127507
35000	0.067762799561	79.4745514557	2.08557639223	0.0929379838434
36000	0.067449465394	78.9576146272	2.08815789133	0.0930791994506
37000	0.0669100508094	78.5761148889	2.07012354355	0.0929362744239
38000	0.0668663010001	77.9158303907	2.06718261353	0.0920258567618
39000	0.0664012655616	77.7255692512	2.07181356402	0.0920321898309
40000	0.0662595853209	77.2340230876	2.06058027629	0.0914792155925
41000	0.0659873560071	77.0282421254	2.0904782731	0.092531516372
42000	0.0656655430794	76.4116467949	2.0651586808	0.0913516102034
43000	0.0653700605035	76.3110784973	2.0566465116	0.091470709026
44000	0.0652587562799	76.2858309581	2.0493804532	0.0916344469463
45000	0.0649954006076	75.806024488	2.04698345977	0.0910682844189
46000	0.0669686943293	76.2823484678	2.03927924592	0.0901633602305
47000	0.0645052269101	75.2640426429	2.05563063805	0.0906921700023
48000	0.0644435435534	75.4715265071	2.04671192924	0.0908948786205
49000	0.064719632268	75.4398295479	2.00583729256	0.0901545669442
50000	0.0641081258655	75.3117402855	2.05229602471	0.090831090618
