Iteration	CNR	SSIM
input_image	1.37956847316	0.0862354521632
0	0.0193928086741	0.0033233046171
1000	0.701441620963	0.18326433319
2000	2.18770283464	0.244275285926
3000	8.01583519319	0.543477860646
4000	6.68282834602	0.550355681931
5000	0.059485778434	0.248893684292
6000	0.654421433923	0.375028820565
7000	5.53564835273	0.548586111549
8000	6.61697614867	0.564815900246
9000	6.82695218924	0.571879818886
10000	7.47043644666	0.5947764844
11000	6.93910712359	0.600441922893
12000	6.71382904961	0.604225993191
13000	7.02849375818	0.604326763811
14000	6.63268538843	0.606873042573
15000	6.29005358878	0.604391922486
16000	6.45179090368	0.606986511081
17000	6.85009509579	0.608780524993
18000	7.10866020968	0.608961025334
19000	0.0533330109582	0.225691631965
20000	0.0696684146506	0.242763920604
21000	6.25148988118	0.566200885091
22000	0.290520596429	0.306940552021
23000	6.53245236511	0.570517339369
24000	0.10534706938	0.258939305345
25000	6.53864265982	0.564213100783
26000	6.93661070252	0.57327491066
27000	0.17633879981	0.240089348245
28000	0.317033540476	0.178284785887
29000	0.510827575195	0.148805294661
30000	0.710020720401	0.124190445417
31000	0.805437683999	0.11789042236
32000	0.446408270943	0.125127396708
33000	1.10059276413	0.1361671168
34000	1.25864479808	0.151638390377
35000	1.48187278217	0.184936424049
36000	1.70330205878	0.208536788588
37000	0.0	0.00161235513951
38000	0.667321734059	0.158836740843
39000	0.924453626127	0.131780497274
40000	1.4383253468	0.215807134637
41000	1.71216185124	0.255686907651
42000	1.83636418115	0.26954305514
43000	1.96037293107	0.264975221778
44000	2.03700917268	0.285343682328
45000	2.13700822323	0.281532958629
46000	0.0	0.00127626417986
47000	0.10623315065	0.250001180228
48000	0.444870551294	0.178556175395
49000	0.965771429218	0.119869458239
50000	1.22312674913	0.149489765374
