PARAMETERS
Network: unet
Loss: mse_l1
Optimizer: adam
Learning rate: 0.0001
Number of iterations: 10000

Iteration	Loss	SNR	CNR	SSIM
input_image	N/A	59.2044787182	1.00589203867	0.0912860920243
0	1.03327476978	5.94920352433	0.0192162270394	0.00508971594069
500	0.546377956867	37865403.2946	0.0	3.95325566495e-05
1000	0.251528680325	5326.45183337	1.83978937462	0.098364864057
1500	0.168375506997	4667.94802622	5.89491643654	0.0906060702556
2000	0.107945345342	5321.83452111	4.92411575304	0.417541289672
2500	0.0794755294919	4211.65323884	5.30791821996	0.46636555641
3000	0.0842184126377	1854.61780755	0.06856298773	0.0345065211797
3500	0.0541956834495	3252.81953639	5.00922357934	0.464106683024
4000	0.0481186807156	3416.7451237	5.47086892123	0.487975463092
4500	0.0480045899749	9223.26453306	4.61421027777	0.276567347925
5000	0.0406330823898	2042.61488006	4.29025635851	0.475044303311
5500	0.0382352434099	2094.67652266	4.14740372645	0.48404216587
6000	0.0367013923824	2242.2118507	4.218025214	0.488838727982
6500	0.0351469479501	2175.55218079	4.17527573461	0.490438494874
7000	0.0345208197832	4147.87619123	4.62862801439	0.485594981541
7500	0.0335309915245	1758.47008755	3.70268750608	0.48167690231
8000	0.0325936600566	2240.3716515	4.04028028205	0.488128013602
8500	0.0380197539926	5459.79493811	5.50873341257	0.387073989277
9000	0.0319139957428	2727.94065704	4.01341837375	0.488783672347
9500	0.0325045660138	2637.58106225	4.10356696998	0.497242989544
10000	0.0315396226943	2654.55923711	4.13153795034	0.485882767048
