PARAMETERS
Network: unet
Loss: mse_with_edge_reg
Optimizer: adam
Learning rate: 0.0001
Number of iterations: 50000

w_h: 1e-06
w_v: 1e-06
w_mse: 10.0

Iteration	Loss	SNR	CNR	SSIM
input_image	N/A	72.8228263381	1.90549211213	0.0765062465798
0	3.31327724457	6.16744581531	0.0131976794463	0.00522691603004
1000	1.5491771698	29175269.6037	0.0	7.87512121667e-06
2000	1.44194352627	29066377.8782	1.50647005295e-26	7.74547020557e-06
3000	1.34355092049	30465021.7295	9.90645212667e-08	8.45093729408e-06
4000	0.469351559877	1506.92998795	1.69190675227	0.133157047836
5000	0.324314683676	4616.71972445	5.67455459969	0.295803754061
6000	0.269776821136	4683.20313948	5.59596400865	0.303393999472
7000	0.268404066563	1108.66216134	8.44401183384	0.165412974743
8000	0.216604158282	5085.53710612	5.70957893429	0.321576104392
9000	0.198210194707	5079.97702478	6.3570109074	0.3207753957
10000	0.183508902788	5175.50552967	5.20935353657	0.318447605204
11000	0.172471210361	5359.47447466	5.44333448818	0.333181523328
12000	0.165308728814	5223.20396858	5.32054262437	0.334931965281
13000	0.161362096667	8584.25838286	5.29753728768	0.33655182047
14000	0.162174001336	8446.51266707	5.41247867655	0.309574106411
15000	0.158797383308	6636.11413594	5.29930043784	0.337016708275
16000	0.156271055341	6319.61159388	5.44787828138	0.354652987408
17000	0.155038610101	6206.26815764	5.47815390568	0.359681473368
18000	0.153564468026	5884.80232564	5.44178280245	0.368730277814
19000	0.155948281288	6145.44636072	5.01389826743	0.30833596767
20000	0.151765704155	5958.94382078	5.3584919984	0.372273069399
21000	0.150959268212	5549.03620691	5.38578673802	0.372646133713
22000	0.149997621775	5903.70731941	5.32538750849	0.368578189948
23000	0.149094641209	5944.87786906	5.18241012319	0.366115728781
24000	0.148194164038	5939.65227407	5.17461031275	0.363551093434
25000	0.1476303339	5831.2892314	5.02702577244	0.366696071029
26000	0.229848593473	679.8639262	3.52867665136	0.239633654543
27000	0.152097478509	6094.68314435	5.65081813925	0.335652169445
28000	0.149928942323	5600.64128499	5.06511772451	0.355865949246
29000	0.149289354682	5369.81487136	5.37895552042	0.350035272985
30000	0.148477658629	5108.35334278	4.93389702865	0.365555838292
31000	0.147599861026	5876.92661005	4.95167296416	0.374961527654
32000	0.147277131677	5556.33767225	5.27701047119	0.374991087919
33000	0.147230893373	6020.90958246	4.97392194519	0.385259978755
34000	0.146473199129	5606.13767784	5.03811861775	0.385827055279
35000	0.146454066038	5854.94755684	5.0678933687	0.385417697589
36000	0.14599865675	5920.44227458	4.93690241635	0.384521279709
37000	0.145734205842	5770.19629091	5.08485411428	0.383158557844
38000	0.145594790578	5815.45835854	4.92874425891	0.379757412168
39000	0.145474225283	5737.92428912	4.9316288897	0.381314570851
40000	0.145292401314	5805.35626414	5.08809631408	0.378253141656
41000	0.148325204849	5944.42790997	5.10796131157	0.372596784156
42000	0.146111294627	6126.00944935	5.1379150045	0.380630116633
43000	0.145663246512	6438.38102446	4.98994330989	0.384105059193
44000	0.145328268409	6119.63781743	4.94848400391	0.385071474049
45000	0.146238937974	6374.55471806	4.76722443599	0.380700265988
46000	0.14493586123	6459.2066443	4.98861898863	0.385755158497
47000	0.144935712218	6513.83614755	4.94380926376	0.38743366747
48000	0.14503647387	6296.1435152	4.96865566296	0.386448129106
49000	0.144636392593	6365.39957926	4.97346434135	0.387073414231
50000	0.144790112972	6012.57267498	5.10019270203	0.385029303139
