Iteration	CNR	SSIM
input_image	2.06435017317	0.0806143729189
0	0.0123978457921	0.00527827235926
1000	0.0	0.000858899330737
2000	0.0	0.000859129317275
3000	0.0	0.000871632745096
4000	2.28710382749	0.423294177216
5000	10.8590146288	0.511264635956
6000	11.2908604001	0.508292837422
7000	8.47416747506	0.442894846693
8000	10.6229975439	0.52029129603
9000	10.2335588033	0.523992640099
10000	11.3518328891	0.511010394185
11000	10.9529143978	0.515785801228
12000	11.1528295918	0.509424951722
13000	10.1268366433	0.501406804499
14000	10.9044867948	0.502852734796
15000	10.5503207429	0.497537005389
16000	11.405361689	0.494835509346
17000	10.6731050789	0.480966146549
18000	11.1000315962	0.487853101727
19000	10.7617647744	0.489050420113
20000	11.3209026623	0.480726350053
21000	10.9965079327	0.482345890809
22000	9.48729756722	0.468639709113
23000	8.84326363181	0.453722481886
24000	8.50122696969	0.449203642017
25000	8.0358486755	0.441564475038
26000	3.8614004318	0.453772914331
27000	10.3445937926	0.480817862334
28000	9.11435044263	0.485691418791
29000	8.53386624571	0.461169944737
30000	8.73396667367	0.471971795404
31000	8.46019555788	0.458393695801
32000	8.29743213218	0.447328151224
33000	8.14989509075	0.453311997727
34000	8.12394793081	0.44324237853
35000	8.04625541192	0.44184514916
36000	7.9285350647	0.439355288296
37000	7.8321901801	0.438156232116
38000	7.73838577703	0.436113077839
39000	7.81716884193	0.439614698221
40000	7.59593699396	0.436584464073
41000	8.12900132798	0.44738749946
42000	7.99410738069	0.444762131575
43000	7.83521367994	0.451616996115
44000	7.57078602423	0.444356510756
45000	7.22241093427	0.441521472761
46000	7.59045922404	0.443391918761
47000	7.36955567973	0.445688739401
48000	7.64018526737	0.443356862
49000	7.48886826879	0.445914383763
50000	7.40799230144	0.44982845224
