Iteration	CNR	SSIM
input_image	1.92219800788	0.0766595824368
0	0.00242443738126	0.00494136309601
1000	0.664283716847	0.228275243488
2000	0.981996135027	0.250653851208
3000	7.34754142881	0.511178038196
4000	8.63241000738	0.528225070449
5000	7.46042477534	0.539385752252
6000	7.9441868267	0.536911038489
7000	7.82742520298	0.537181655704
8000	7.78196302662	0.521089941139
9000	7.34302228739	0.510135406793
10000	7.10273802202	0.43516016342
11000	7.43985472911	0.516959587065
12000	7.84250851956	0.518848877946
13000	7.77207162817	0.519926134139
14000	7.33541949559	0.537636943352
15000	7.04998580814	0.536736057894
16000	7.01816182809	0.535566570131
17000	7.04861254034	0.53340813566
18000	6.87845257452	0.526103789849
19000	6.7542277753	0.517585517231
20000	6.78862162759	0.521660314293
21000	0.504936994885	0.272654463409
22000	1.51344549609	0.280028732631
23000	6.91721465409	0.542257730278
24000	6.86580665567	0.536552498001
25000	6.54994907107	0.535429188276
26000	6.49203332293	0.528685657969
27000	6.74393009059	0.518516880627
28000	0.606136494348	0.254270430286
29000	5.04879924514	0.455554775471
30000	6.79765891773	0.535740658059
31000	7.01790833839	0.537224863029
32000	6.73288403838	0.540004285507
33000	7.05198890538	0.524808883645
34000	6.76962033531	0.524571902659
35000	6.64248108156	0.523799704355
36000	6.64801799292	0.52040972825
37000	6.53215986607	0.513828216698
38000	6.5680763015	0.516694083603
39000	6.34260911808	0.514986061156
40000	6.51656622191	0.50731472832
41000	6.37683986891	0.499379784925
42000	6.24739193352	0.495758703639
43000	6.19278331001	0.487523720941
44000	6.14239880782	0.482358189715
45000	3.07429295842	0.421634982969
46000	3.16040486161	0.288200228698
47000	6.51213218422	0.518092892578
48000	7.1533546801	0.513897008827
49000	6.36312001423	0.525666939857
50000	6.58429768282	0.506167728903
