PARAMETERS
Network: unet
Loss: mse
Optimizer: adam
Learning rate: 0.0001
Number of iterations: 50000

w_h: None
w_v: None
w_mse: None

Iteration	Loss	SNR	CNR	SSIM
input_image	N/A	53.664802229	1.94882491288	0.0699389908164
0	1.03353691101	4.76836181218	0.0121384671689	0.00376029585746
1000	0.283903896809	4549.04567901	0.231217145866	0.0825417113022
2000	0.126641139388	6702.70504895	9.3424669698	0.269506300047
3000	0.0641298666596	3294.57415617	7.77689695652	0.342913839282
4000	0.0405552946031	3846.19125423	8.57959903335	0.326965854485
5000	0.030425908044	2901.26191188	8.10420199717	0.337769154754
6000	0.02615002729	2728.77777511	7.88173546553	0.355242987644
7000	0.0243381299078	2169.24550602	8.26514732239	0.366545181767
8000	0.0225693546236	2016.85037251	7.25279168633	0.374871061079
9000	0.0226986948401	2778.15695106	8.03923386805	0.341686120738
10000	0.0217372309417	2197.5360694	7.56404775284	0.372948156025
11000	0.021101243794	1972.62386913	7.03379450802	0.37345319031
12000	0.0206192955375	1633.23592898	6.88369204587	0.372681946123
13000	0.0201124623418	1529.0099945	6.55994658044	0.369126064542
14000	0.0195965059102	1271.46302649	6.57197076303	0.364033475928
15000	0.0316548161209	14609.9563117	0.857488859392	0.0856187447073
16000	0.0196994971484	2105.45506753	7.70519962948	0.347959105379
17000	0.0191954001784	2091.14491491	7.08804688728	0.367844713778
18000	0.0188710391521	1700.05092325	6.73167119302	0.354306450779
19000	0.0185450352728	1389.44469212	6.4402477574	0.349500256265
20000	0.0182006321847	1139.45825324	6.00651304339	0.342803990605
21000	0.0188207365572	1864.23397324	7.14707100051	0.36488874775
22000	0.0182287115604	1468.19138753	6.24086289126	0.345365783369
23000	0.0180025380105	1163.38921234	6.13225748133	0.332183463873
24000	0.0188544597477	2401.74607258	8.28946607323	0.350612725245
25000	0.0183313321322	2123.09860395	6.95135201608	0.367314968458
26000	0.0180246327072	1649.72079327	6.60500835939	0.360017493733
27000	0.0179346147925	1267.06209851	6.44985027637	0.351626383237
28000	0.017775952816	1404.42127424	6.28931851709	0.353219390954
29000	0.0176119729877	1173.92831936	5.99872580687	0.342553060849
30000	0.0175296775997	1059.98271013	5.9010772477	0.333423866657
31000	0.0174157377332	958.695271328	5.68464870569	0.327269685778
32000	0.017679432407	1089.68112603	6.17919605299	0.337994611622
33000	0.0174137670547	930.420836576	5.74975905632	0.32875743836
34000	0.0174663644284	926.278804166	5.51118804005	0.328452590906
35000	0.0178691707551	1502.27844073	6.56981732375	0.359585432899
36000	0.0179595388472	1651.12225551	6.78669117573	0.346064679724
37000	0.0175838768482	1204.60646054	6.1854627952	0.342856509459
38000	0.0175329372287	1066.19353908	6.07592546956	0.332992265405
39000	0.0177367925644	1418.98627879	6.65829538511	0.347662195307
40000	0.0174500904977	1111.88078513	6.13218708487	0.339310516946
41000	0.0173531994224	984.551503706	5.90129376438	0.333011331818
42000	0.0172921363264	907.877340977	5.85555961523	0.326979574922
43000	0.0172447375953	845.92841183	5.73868581515	0.322516564357
44000	0.0179868265986	1600.2155249	7.07043809297	0.344541407616
45000	0.0177977215499	1468.23398712	6.79915102954	0.352837145297
46000	0.0176700223237	1416.89211224	6.56955991421	0.356640105525
47000	0.0175805259496	1315.9670295	6.60683315702	0.352343137544
48000	0.017957188189	1692.71952289	7.29160892771	0.358790825795
49000	0.0177058950067	1660.97677624	6.98183853084	0.36027708528
50000	0.0176434442401	1652.48218066	6.85634465933	0.360105039781
