PARAMETERS
Network: deep_decoder
Loss: mse_with_tv_reg
Optimizer: adam
Learning rate: 0.0001
Number of iterations: 50000

w_h: 1e-06
w_v: 0.0
w_mse: 10.0

Iteration	Loss	SNR	CNR	SSIM
input_image	N/A	60.2895413446	1.92089590447	0.0760067136466
0	27.6207618713	3.96439575898	0.245180563253	-0.00102342830829
1000	0.654578328133	31.9573852005	0.593360052277	0.166654614166
2000	0.408081442118	68.9786338795	1.14552769178	0.190438193291
3000	0.327112168074	129.798712567	1.64056098254	0.226101680048
4000	0.288781881332	203.903597771	2.08702506923	0.258237256628
5000	0.265715271235	249.868744964	2.50602657435	0.273653637795
6000	0.249972879887	297.93518713	2.80264486763	0.289054731929
7000	0.237537279725	360.627048435	3.11578776903	0.322177721929
8000	0.226998388767	453.609708326	3.4384609039	0.360888600711
9000	0.217348575592	508.345957175	3.78683294556	0.347268308694
10000	0.208477541804	604.512054724	4.08587369982	0.364521532001
11000	0.200137242675	695.193423815	4.37514354352	0.37805510257
12000	0.192047029734	802.125130699	4.65360087225	0.405363077615
13000	0.184392914176	834.649739638	4.87914233791	0.407756374189
14000	0.177976235747	847.539833113	5.01672760682	0.409358159824
15000	0.17330956459	911.710830635	5.10805263289	0.427938923098
16000	0.17013785243	944.152389824	5.1460827691	0.440688939055
17000	0.167992651463	928.312585797	5.1652194279	0.434540891749
18000	0.166458040476	957.101407926	5.1827988193	0.433866086435
19000	0.165340065956	967.243452701	5.21730426371	0.434901128373
20000	0.164475619793	961.850708738	5.20312875354	0.433423211865
21000	0.163790687919	969.264077476	5.22202221659	0.43207188982
22000	0.163225263357	992.431701229	5.23791641842	0.434189624485
23000	0.162727683783	974.170298761	5.22599986668	0.434084759837
24000	0.162300243974	983.996360288	5.24372897438	0.43784161031
25000	0.161904469132	965.968376191	5.26924779031	0.432655603112
26000	0.161586225033	966.213163185	5.24551276591	0.432568591707
27000	0.161282226443	964.021838179	5.2474014833	0.433811569576
28000	0.1610340029	944.700032738	5.23504910262	0.431247194127
29000	0.160814970732	933.987812272	5.2556529468	0.43564637682
30000	0.160608932376	931.552647624	5.24982613196	0.436013171912
31000	0.160424932837	930.140090869	5.26294117897	0.432336602389
32000	0.160251393914	925.716612175	5.25654286318	0.431696768813
33000	0.160075262189	929.868792468	5.28715896611	0.428454447722
34000	0.159921243787	926.920837946	5.30723484336	0.431119380906
35000	0.159774124622	942.328682747	5.27924178994	0.435177265212
36000	0.159642100334	946.443089971	5.28476791576	0.440410240326
37000	0.159547105432	952.03391742	5.24228117548	0.437426930596
38000	0.159440517426	947.527224519	5.24966734062	0.433640254262
39000	0.15933598578	934.752513401	5.30513481834	0.431706475626
40000	0.159234166145	932.431329283	5.23730036689	0.431220328915
41000	0.159126698971	930.641222817	5.31179397252	0.427410078505
42000	0.159025236964	929.885386285	5.2610422283	0.422481059697
43000	0.158918961883	910.787067233	5.28873844402	0.418484155785
44000	0.158825188875	913.523198783	5.2836323014	0.416397097407
45000	0.158749938011	927.309393497	5.27700314453	0.419499906195
46000	0.158688053489	915.577179001	5.27485907	0.420261772827
47000	0.158604323864	915.327575852	5.25168804592	0.419287433559
48000	0.158514842391	918.010260213	5.30055762951	0.418330006469
49000	0.158454850316	920.275202973	5.24513110632	0.419093002582
50000	0.158373504877	920.159988754	5.26367096473	0.41785309771
