Iteration	CNR	SSIM
input_image	2.06435017317	0.0806143729189
0	0.0155343096943	0.0035559061934
1000	0.0	0.000854932718618
2000	0.0201487340721	0.0390496017528
3000	6.06465335921	0.458777971815
4000	7.13258951291	0.469940268769
5000	7.49080029006	0.466894632443
6000	3.84318487327	0.468818132513
7000	5.74902956259	0.457336272025
8000	3.97516540527	0.418490197368
9000	9.56012101954	0.514374697713
10000	9.21529772934	0.495773728639
11000	8.22664245579	0.481568781418
12000	10.4991673407	0.496835134731
13000	8.55516048812	0.485666118185
14000	8.39473318207	0.465641979488
15000	7.45729871025	0.472350830908
16000	6.99392803338	0.464686307339
17000	6.09553222308	0.446326655078
18000	5.7359104506	0.419263555482
19000	5.5207526669	0.401677108835
20000	3.92458279874	0.467531044486
21000	9.13856283562	0.509138578594
22000	8.57769826247	0.495851582234
23000	4.99718092615	0.397318470311
24000	9.14535487151	0.499433830288
25000	8.3687755423	0.502701543601
26000	7.84164637338	0.499982158252
27000	6.93822340569	0.476303535653
28000	6.35174713381	0.461151974905
29000	6.05587821165	0.445783959028
30000	5.73307973606	0.432185977387
31000	5.73267950813	0.416921979307
32000	5.43034743497	0.398563116479
33000	5.15895716395	0.377823377204
34000	5.07433865185	0.368513668434
35000	5.17066015409	0.356711644026
36000	5.07167201199	0.348844160279
37000	5.08367963697	0.347314625528
38000	5.01975578109	0.345652633027
39000	4.96613810197	0.346337965647
40000	5.90711154137	0.446248785239
41000	5.13035769108	0.359258593987
42000	5.03621404023	0.344498480328
43000	5.01437612456	0.345639059401
44000	5.01919909633	0.343046262875
45000	4.95911426743	0.339218762667
46000	4.98086841023	0.337827635875
47000	4.9348319812	0.340446202943
48000	4.87912834646	0.335257120645
49000	4.89438133034	0.335986305977
50000	8.50216177951	0.500267017383
