PARAMETERS
Network: unet
Loss: mse_with_tv_reg
Optimizer: adam
Learning rate: 0.0001
Number of iterations: 50000

w_h: 1e-06
w_v: 0.0
w_mse: 10.0

Iteration	Loss	SNR	CNR	SSIM
input_image	N/A	60.2895413446	0.880772548566	0.0760067136466
0	4.69875860214	5.03012170046	0.0107201896973	0.00367489873788
1000	1.79733502865	106969.079934	0.0	-8.90842043995e-12
2000	1.68803870678	33816719.0552	0.0	2.20020423583e-05
3000	0.582265257835	16657.2337864	1.37056065462	0.0922446550277
4000	0.484841018915	587.991294305	2.99986560671	0.203773355026
5000	0.415946364403	873.934613757	3.93668131578	0.167808796825
6000	0.299102127552	4491.10502617	6.05644992341	0.360172664317
7000	0.252681642771	4786.15531279	6.01264049752	0.417914453537
8000	0.219616949558	4863.35586685	5.51378238441	0.471425750271
9000	0.198210284114	5160.3836995	5.47650200183	0.484033361757
10000	0.184547662735	5450.9824244	5.42273090487	0.49069136296
11000	0.176376104355	5548.83874573	5.40852412185	0.498318006345
12000	0.173003897071	5060.85560763	5.10730875212	0.502982052265
13000	0.166742280126	5006.33230309	4.8614518427	0.499411425535
14000	0.164130344987	4656.27828689	4.48297421633	0.493380917028
15000	0.162290126085	3779.47500894	4.25198004441	0.483512947555
16000	0.1606862396	3244.29439098	4.00258421545	0.48003774356
17000	0.161168396473	3966.5700575	4.24990157343	0.489474376274
18000	0.159761935472	3346.54900597	4.03867729347	0.475828756819
19000	0.158481836319	2841.69074451	3.82418680859	0.476453343313
20000	0.157556846738	2572.70701077	3.72596828591	0.474138587619
21000	0.156838476658	2253.40409816	3.60761374453	0.464498244671
22000	0.156139850616	2191.61643697	3.57271167136	0.458679984013
23000	0.155821666121	2063.16826994	3.45355447958	0.452875475016
24000	0.154876500368	1896.60965499	3.36937818065	0.448371652724
25000	0.154687985778	1767.41966837	3.30769238509	0.442817767149
26000	0.153943389654	1599.2659433	3.24760224716	0.43651658601
27000	0.154682964087	1782.58376631	3.33509706937	0.441145208586
28000	0.153465688229	1499.81438373	3.19498144667	0.428729403815
29000	0.152882829309	1379.77148887	3.14283222146	0.423768020684
30000	0.152469322085	1323.75220983	3.09083696143	0.420773904308
31000	0.152016595006	1246.89831138	3.04395152012	0.417416336215
32000	0.152370408177	1252.77129594	3.03975501466	0.415721972466
33000	0.152912005782	1331.52626591	3.08249183819	0.41869548338
34000	0.151611164212	1146.28118624	2.96053608175	0.413592143379
35000	0.151016399264	1104.13517346	2.95133675331	0.40846796099
36000	0.150787636638	1046.06495379	2.8904763287	0.406774292082
37000	0.150856867433	1036.20454111	2.91300786725	0.405004201122
38000	0.150397837162	963.914994429	2.82407848026	0.398502225743
39000	0.150089368224	950.335041372	2.83336808292	0.397922940933
40000	0.15026576817	930.675692823	2.79108025048	0.397737615456
41000	0.149778038263	902.794404216	2.75131071086	0.394543331469
42000	0.149665549397	878.427796	2.74924694328	0.3913780059
43000	0.149750486016	867.452933681	2.72562511634	0.391268633499
44000	0.149521544576	857.381740009	2.72269266249	0.387328820286
45000	0.149125874043	812.597833297	2.65783817845	0.383312327678
46000	0.150165617466	825.569987766	2.69467051288	0.383054626385
47000	0.149203151464	794.070920262	2.65426625697	0.383376129988
48000	0.148757740855	776.507920174	2.62039360202	0.376890324871
49000	0.148773208261	769.364227743	2.61787378237	0.378385199638
50000	0.148580998182	748.241963003	2.6036806577	0.376046552893
