PARAMETERS
Network: unet
Loss: mse_l1
Optimizer: adam
Learning rate: 0.0001
Number of iterations: 50000

w_h: None
w_v: None
w_mse: None

Iteration	Loss	SNR	CNR	SSIM
input_image	N/A	72.8228263381	2.06322248795	0.0765062465798
0	1.02634775639	5.80999312425	0.0222137150853	0.00460124054875
1000	0.325415372849	2553.04653279	0.239110022499	0.0797787637967
2000	0.165087282658	7986.73573089	1.25289205969	0.100504364964
3000	0.0833937227726	1758.49896095	8.26318239797	0.338691225395
4000	0.0521470159292	2477.00608766	7.48126406218	0.349060992389
5000	0.051688503474	4482.0311352	0.785793129089	0.0665760999151
6000	0.0352622047067	2532.21895508	8.36199924906	0.322599331186
7000	0.0328561142087	1463.6738646	7.90111888484	0.338744147026
8000	0.0319037362933	1199.60795176	7.87151377748	0.346451637225
9000	0.0308153834194	1352.1446195	6.88269149095	0.340500592529
10000	0.0294511448592	1190.12717121	6.83480970196	0.346127808062
11000	0.0288270581514	1088.08045765	6.63036203137	0.346258597955
12000	0.028180912137	1168.69836022	6.63254557828	0.347109693807
13000	0.0438255816698	3840.51960133	1.41065870587	0.0604626947328
14000	0.0280973818153	1080.3083846	6.88028235524	0.338620571672
15000	0.0275707989931	1099.52094912	6.79748099831	0.346807296159
16000	0.0271298475564	1095.66479812	6.44925649995	0.345719941969
17000	0.0267282761633	1008.79592068	6.31608294234	0.346064714304
18000	0.0262258425355	949.21389934	6.07269677996	0.338998674652
19000	0.025717517361	922.438756489	5.76782742069	0.322635902341
20000	0.0251417029649	743.700354989	5.42618677667	0.302969247231
21000	0.0261455662549	1212.62435462	6.90131147541	0.329522951235
22000	0.0246417280287	669.64217906	5.19941098871	0.281591499161
23000	0.0242096669972	616.128733855	5.00531563998	0.276412736031
24000	0.0239681396633	644.489507872	4.86200808152	0.268394825868
25000	0.0234080646187	496.431925239	4.70763482802	0.257689532254
26000	0.0247490666807	1087.08008911	6.54525633214	0.343509559974
27000	0.0235808044672	556.56787302	4.82725070802	0.274207539573
28000	0.0231033302844	477.084602506	4.65063695991	0.255442802207
29000	0.0229769870639	472.793740729	4.61489863342	0.247893472255
30000	0.0227124541998	461.161649386	4.51065060394	0.245074201908
31000	0.0224016662687	411.488909083	4.41829733119	0.237695821781
32000	0.0221296213567	388.712730999	4.3364304146	0.23190982106
33000	0.0219398364425	403.586901897	4.3318537428	0.232527977818
34000	0.0399696752429	40834.0765663	0.283334602135	0.0681014410549
35000	0.0249112173915	1438.9790882	7.53171521017	0.32750094339
36000	0.0242350194603	1096.19584561	6.06840895277	0.307477507021
37000	0.0235807150602	661.653752941	5.53063366487	0.272471018394
38000	0.0227095074952	527.561122023	4.77172801304	0.246749742503
39000	0.0225512348115	499.843632899	4.44076428027	0.236243059243
40000	0.0220188498497	388.431092869	4.44407125568	0.227955192077
41000	0.021779300645	352.384167233	4.3237072711	0.221883279728
42000	0.021500242874	349.513463334	4.22965762255	0.220070848878
43000	0.0214492436498	364.045500513	4.18937794089	0.221505824352
44000	0.021371120587	315.608944362	4.18482947921	0.21720987073
45000	0.0211572125554	331.79395119	4.13278668707	0.218900711652
46000	0.0211080722511	327.69097349	4.08192508853	0.21941224939
47000	0.0210651438683	324.544873518	4.06982405613	0.219625805359
48000	0.0328713208437	490.418207621	4.36178909113	0.265522504432
49000	0.0217292718589	376.80860675	4.31027606578	0.228985968035
50000	0.0213546045125	331.306002336	4.21092899496	0.221247823665
