Iteration	CNR	SSIM
input_image	1.37956847316	0.0862354521632
0	0.458664660937	0.19854559476
1000	0.29587501173	0.160335045009
2000	0.633458760187	0.191347544501
3000	0.921083900468	0.208440916689
4000	1.16400170986	0.25814500996
5000	1.42040233614	0.285237076521
6000	1.66760049419	0.335918472312
7000	1.88507849559	0.377539755157
8000	2.18291701331	0.398507456562
9000	2.4770574387	0.412260663888
10000	2.81687982239	0.437414934536
11000	3.19951303443	0.449932119046
12000	3.60227593849	0.464229630817
13000	4.16795087283	0.478433240164
14000	4.75204576372	0.486496140241
15000	5.04515929826	0.489899240151
16000	5.3501689535	0.488074478685
17000	5.58459662057	0.491304741474
18000	5.79397040096	0.490556568727
19000	5.98069993223	0.495552092857
20000	6.12953884911	0.497715949234
21000	6.29560561043	0.500653042535
22000	6.37806383868	0.500572941357
23000	6.49837959417	0.502881595023
24000	6.53199556182	0.503540506996
25000	6.62855277027	0.503714679991
26000	6.68585628598	0.503706578483
27000	6.80334332165	0.505778515132
28000	6.92608788465	0.507478834881
29000	6.92700826964	0.506516527777
30000	6.88808452307	0.504478065276
31000	6.95124338461	0.504890383769
32000	7.0111720936	0.505433391979
33000	7.0482549712	0.504281088487
34000	7.11015256635	0.505434644501
35000	7.17074578554	0.505489083835
36000	7.1747162541	0.506845464929
37000	7.19062604015	0.507279832963
38000	7.25478668569	0.504280957708
39000	7.23338529145	0.503988295374
40000	7.24132504183	0.502870804152
41000	7.25989447761	0.50307969302
42000	7.26243641095	0.506861527069
43000	7.29489331776	0.507556409251
44000	7.29036570006	0.506501699345
45000	7.26811597493	0.504794221582
46000	7.28261898039	0.507772500589
47000	7.28310394225	0.508286924863
48000	7.31173070785	0.509254540815
49000	7.28452202927	0.507549513604
50000	7.30892381399	0.509918736012
