Iteration	CNR	SSIM
input_image	2.06435017317	0.0806143729189
0	0.547959347087	0.20490877787
1000	0.702509907096	0.141986699403
2000	1.2737049153	0.153438260823
3000	1.81746966028	0.180417571832
4000	2.28148654871	0.215217284344
5000	2.6587601329	0.238931466741
6000	3.02882905847	0.269995216303
7000	3.42150318812	0.295670521685
8000	3.80713722311	0.317159102156
9000	4.08562253606	0.335215156
10000	4.3180432499	0.350866243835
11000	4.5332872932	0.366661033218
12000	4.67146111449	0.371980484268
13000	4.82716257234	0.382307435554
14000	4.89031349457	0.38360898384
15000	4.93993177054	0.384775108301
16000	4.96320946297	0.385648876636
17000	5.00392605434	0.384992672686
18000	5.00686209766	0.384212146343
19000	5.01908047318	0.384681484382
20000	5.03386370802	0.38486820263
21000	5.0274610948	0.386124509432
22000	5.04536838375	0.387391179461
23000	5.05562854076	0.387395318617
24000	5.0550860418	0.389235714874
25000	5.07758224097	0.387689836739
26000	5.06626428865	0.388824508906
27000	5.07217259279	0.387766166578
28000	5.07967152594	0.387956346759
29000	5.08754270452	0.388538651155
30000	5.08603776217	0.388813384682
31000	5.09239569787	0.389175841639
32000	5.07099860061	0.387635624077
33000	5.09360199538	0.388153570084
34000	5.10743948622	0.388568875878
35000	5.09485475732	0.387581847586
36000	5.09162920297	0.386680115817
37000	5.12358396116	0.388258045986
38000	5.11808465652	0.38768675095
39000	5.13684971827	0.386718405296
40000	5.14251434516	0.386511016977
41000	5.1169672087	0.385899610253
42000	5.13016543815	0.386867405977
43000	5.13038555178	0.387832900513
44000	5.11580764932	0.389005871533
45000	5.09956262876	0.388851755894
46000	5.12536434228	0.38888942556
47000	5.10417218067	0.389497346549
48000	5.09525041218	0.389312753389
49000	5.09263667066	0.391246544411
50000	5.10069111336	0.391669811322
