PARAMETERS
Network: unet
Loss: mse
Optimizer: adam
Learning rate: 0.0001
Number of iterations: 50000

w_h: None
w_v: None
w_mse: None

Iteration	Loss	SNR	CNR	SSIM
input_image	N/A	60.512676869	0.806825754957	0.0759556053674
0	1.01253640652	5.31960968812	0.0128538992332	0.00438243058374
1000	0.280142128468	4624.90238179	1.20870958767	0.0803626455326
2000	0.129024013877	4624.06379478	0.71691198708	0.0799865521656
3000	0.0646868348122	7726.04917604	2.94229190512	0.241461135561
4000	0.0399816036224	3521.24798099	5.05909984027	0.28642441058
5000	0.0290274489671	3353.03391157	4.47627865626	0.296771113802
6000	0.0238340310752	3182.51662767	3.58128118165	0.316278057172
7000	0.0212427899241	3354.06654971	3.43817359532	0.326772093775
8000	0.019528195262	3550.79575916	3.32397532433	0.328401603717
9000	0.0184611734003	2805.93396011	3.13708461966	0.331419858079
10000	0.0269026886672	12711.3256548	0.895866213159	0.0953657500143
11000	0.0181739069521	4098.81308637	5.32904950277	0.288578408962
12000	0.0174726173282	3301.68871116	3.75273716996	0.319310698388
13000	0.0172166731209	2546.18637733	3.40199212008	0.330276621924
14000	0.017280837521	3978.15852505	4.29559302375	0.296382734909
15000	0.0167312137783	2854.45600033	3.36938965882	0.335416093522
16000	0.0172173269093	3029.58562438	4.23539006568	0.292136324353
17000	0.0166821442544	3791.72724529	4.04395505925	0.337352708724
18000	0.0164884962142	3254.35206386	3.6410308887	0.337700568412
19000	0.0162942614406	2861.79131996	3.15821164204	0.340741518493
20000	0.0169463101774	4619.0296972	5.37549283391	0.289893148356
21000	0.0164779610932	4047.7413027	3.9645200854	0.338602881319
22000	0.016460025683	3987.78911334	3.93308870782	0.335432968939
23000	0.0162061490119	3426.30384172	3.39592956064	0.353777591069
24000	0.0171493403614	2665.14931375	4.05656037549	0.257642612306
25000	0.0169465187937	3785.17555036	5.13010042799	0.29737215934
26000	0.0164057053626	3516.55918838	3.66274925163	0.346131070226
27000	0.0161191057414	3226.50465965	3.25861025464	0.357206756131
28000	0.0162090696394	3543.1848773	3.46897473375	0.342580562257
29000	0.0168891120702	3411.46877185	5.29996333416	0.28742961563
30000	0.016070285812	3078.61677721	3.22577713048	0.360055978472
31000	0.0160514358431	3209.92081352	3.3121255344	0.349633899563
32000	0.015916435048	3077.71395874	3.12415638144	0.346754441342
33000	0.0158642493188	2907.80879514	3.14938351445	0.347591888849
34000	0.0160608012229	3332.32350892	3.38653773834	0.354072795605
35000	0.0162867475301	3002.44195451	2.90773764639	0.339378188435
36000	0.0175055284053	4370.65913744	3.79068857147	0.279281828778
37000	0.0167320519686	2578.78176524	3.46096584276	0.326660259107
38000	0.0165005568415	2425.65129952	3.20803129093	0.331535955691
39000	0.0163555201143	2307.25011735	3.15916321428	0.32854960046
40000	0.0162336807698	2055.8435214	3.08868658737	0.327769431583
41000	0.0161349531263	1854.51302369	2.94026301162	0.323779162838
42000	0.0161633919924	1619.17526449	2.87786076485	0.322272543025
43000	0.0159924086183	1767.42309451	2.80676232189	0.320141826349
44000	0.0259261578321	185173.225751	0.0939424512811	0.061691573519
45000	0.0165817979723	2203.10841331	2.65846149217	0.319205788838
46000	0.0162948388606	1786.68245707	2.50630951969	0.316504477388
47000	0.0161484833807	1555.7402964	2.70712224081	0.31735114708
48000	0.0160082820803	1516.04627829	2.65283311536	0.320447517981
49000	0.0159605350345	1411.1576177	2.51652423757	0.317760923507
50000	0.0158731974661	1164.32239161	2.45725835064	0.314649274669
