Iteration	CNR	SSIM
input_image	1.92219800788	0.0766595824368
0	0.110153497878	0.298588576017
1000	0.692003012578	0.189053796258
2000	1.17018323707	0.175107919548
3000	1.58315559493	0.231887903924
4000	1.92645312436	0.278590685663
5000	2.20672814255	0.313031543367
6000	2.47979664543	0.336511159181
7000	2.79124542587	0.339809888907
8000	3.1644568061	0.354906944951
9000	3.65285910958	0.376027290832
10000	4.29644603555	0.415480500526
11000	4.98887277692	0.44271197765
12000	5.51624339797	0.454104030574
13000	6.18942843192	0.474182254519
14000	6.71282653076	0.484560853852
15000	7.17603253057	0.500419545807
16000	7.38364231477	0.507511149976
17000	7.56375995061	0.509858893111
18000	7.69686574376	0.512805820686
19000	7.75894363881	0.513965116755
20000	7.80152384516	0.512710089533
21000	7.84519554515	0.511830593002
22000	7.9975780381	0.510273374369
23000	8.0684627678	0.511613892744
24000	8.14372422254	0.514122394298
25000	8.17921651155	0.516318762641
26000	8.20177368408	0.516793981068
27000	8.16704863226	0.520297321169
28000	8.17985111441	0.51833696722
29000	8.15168723272	0.517227137983
30000	8.12179041549	0.520156558773
31000	8.09134465549	0.519340700932
32000	8.12038387817	0.521979620848
33000	8.12461095503	0.523347127368
34000	8.16455773562	0.524648506684
35000	8.12485513047	0.525415994597
36000	8.13652270239	0.526661194458
37000	8.21838862603	0.527403768443
38000	8.22724711935	0.528786348785
39000	8.24492136613	0.527232763762
40000	8.17753785131	0.526873713643
41000	8.15400294057	0.526428840419
42000	8.27539265572	0.524098350578
43000	8.30522236424	0.52422846931
44000	8.28307570558	0.524247018512
45000	8.31438562004	0.526448856164
46000	8.32844866136	0.525789103062
47000	8.36484738954	0.526262002888
48000	8.33776777256	0.527593860519
49000	8.32891616684	0.529768471097
50000	8.35779163096	0.531264090413
