Iteration	CNR	SSIM
input_image	1.87170265548	0.0696765316275
0	0.0118193184133	0.00328040883533
1000	0.215206745832	0.189297899961
2000	9.65757077094	0.445867606963
3000	8.77299840934	0.492353520403
4000	7.91697774289	0.48566813821
5000	8.56757169451	0.493263729327
6000	7.90500717457	0.498157684854
7000	8.14238378541	0.491832987055
8000	7.31500688863	0.486467209755
9000	7.90350936075	0.497890393101
10000	7.5104940509	0.487672910637
11000	7.10006099035	0.474919880386
12000	6.91224230861	0.467492234856
13000	6.57613058028	0.458311796231
14000	6.58731387362	0.441458313662
15000	0.80344018913	0.28038981248
16000	7.59503794711	0.486806843838
17000	7.18730110212	0.46700915285
18000	6.83266325674	0.447578099134
19000	6.64275755382	0.424702672004
20000	6.21936880116	0.404981132275
21000	7.33353593307	0.46358217745
22000	6.52829925661	0.424104856323
23000	6.37826999021	0.400365775688
24000	8.26291779957	0.489458194553
25000	6.96414155306	0.472913760113
26000	6.69062156754	0.442906608469
27000	6.5566069025	0.420924514786
28000	6.32221031325	0.424431606999
29000	6.05709262022	0.406170703297
30000	5.95431391544	0.394017952077
31000	5.73434934131	0.382642522164
32000	6.15394501305	0.400631347739
33000	5.78606743662	0.382867253169
34000	5.56061187646	0.380755603571
35000	6.64129924444	0.440860945878
36000	7.20821973915	0.44971525134
37000	6.36050614223	0.413828292393
38000	6.24006714701	0.395025691458
39000	6.74673140117	0.43481886758
40000	6.17689250206	0.405244538975
41000	5.99808219011	0.392581124778
42000	5.91472302643	0.38284841913
43000	5.8132492059	0.375924619192
44000	7.14649218903	0.454514206988
45000	6.74061027932	0.451213829962
46000	6.51358939565	0.444916103604
47000	6.5205926825	0.432768668287
48000	7.29894897285	0.479822380739
49000	6.94332017186	0.458354096021
50000	6.87199391611	0.455069342657
