Iteration	CNR	SSIM
input_image	1.87170265548	0.0696765316275
0	0.0124519212355	0.00428537760985
1000	0.0	0.00101506677051
2000	0.0	0.00109759296118
3000	1.83042513333	0.350039658539
4000	2.06593604664	0.36331874502
5000	5.48815397936	0.421012290268
6000	10.9477937093	0.525180886085
7000	11.5291500649	0.532128072827
8000	12.1657231295	0.532708177427
9000	12.0547446821	0.531536738322
10000	12.685763773	0.533051595969
11000	0.614307050643	0.27027946454
12000	4.57193721701	0.432362331806
13000	10.7952188122	0.523431083281
14000	10.699553075	0.528446484401
15000	11.3845746263	0.527111040139
16000	11.5886167105	0.527530157051
17000	12.1832615939	0.531075938749
18000	11.9915843691	0.529640088559
19000	11.9231601976	0.52767846208
20000	5.38760662924	0.470706251812
21000	8.42232800688	0.475601916057
22000	10.8498753217	0.478437618923
23000	7.86339881058	0.365416488677
24000	11.8014248857	0.517186342382
25000	11.3786882208	0.530788326484
26000	11.5126027025	0.528257313897
27000	11.6967845061	0.528490803741
28000	19.7773800912	0.449637455595
29000	16.3681696771	0.463330378934
30000	16.5606046223	0.463529467781
31000	11.052646569	0.524877376565
32000	11.2981351947	0.524918472684
33000	11.5711603238	0.530726929856
34000	11.2048708607	0.522534601818
35000	11.9784068066	0.528943683833
36000	11.6486624562	0.52960002303
37000	2.15645855027	0.368135268536
38000	12.1025274624	0.527585947754
39000	11.9294486782	0.53205509995
40000	12.1056015638	0.529802615079
41000	12.1030315045	0.535367002177
42000	11.7727197917	0.535008567705
43000	11.6319523504	0.536989645643
44000	13.57122518	0.459798811212
45000	11.5339196339	0.52949360459
46000	11.4980456075	0.534964171489
47000	11.8924412995	0.533125942832
48000	11.426173736	0.530175005541
49000	11.5597290013	0.536916521009
50000	11.9215311115	0.533964294657
