Iteration	CNR	SSIM
input_image	1.66398311994	0.0789971110488
0	0.518256486269	0.263883437917
1000	0.513776189428	0.177189013706
2000	0.691293555692	0.203522063983
3000	0.944861721115	0.258700556959
4000	1.22701381006	0.270232118896
5000	1.45716318379	0.289998732447
6000	1.69476991426	0.319050339812
7000	2.04012544402	0.334421721643
8000	2.59118068844	0.364058317842
9000	3.19874708626	0.385661206995
10000	3.5161577616	0.401575944174
11000	3.78839113373	0.407321493909
12000	4.17306182441	0.420630425039
13000	4.6107590834	0.431230336571
14000	4.97500596629	0.44040486641
15000	5.30390662555	0.450804786949
16000	5.49344877483	0.456719523777
17000	5.63880504444	0.452755893966
18000	5.82769391209	0.457312121812
19000	5.94077050632	0.457670988182
20000	6.01801236753	0.453668046522
21000	6.10615100738	0.457678363403
22000	6.18163275865	0.459153566973
23000	6.23238044423	0.462359577464
24000	6.31826169604	0.464606377813
25000	6.38315851989	0.467247287623
26000	6.44798263597	0.467373525121
27000	6.49730139118	0.468469041255
28000	6.52565400439	0.467776834805
29000	6.60220470306	0.468118253786
30000	6.65339575456	0.468661297323
31000	6.65354665617	0.468695316902
32000	6.70218522571	0.468935203288
33000	6.71537722454	0.470122673545
34000	6.73622619565	0.469155873513
35000	6.77531209458	0.467618591085
36000	6.7922110418	0.467559428718
37000	6.79274251811	0.467136260995
38000	6.83417873057	0.468269460193
39000	6.86248661425	0.47017355077
40000	6.9063447988	0.469836567242
41000	6.91828905357	0.47057192944
42000	6.94334509936	0.471469601574
43000	6.94746320699	0.472502754868
44000	6.95442976772	0.473027204193
45000	6.92974106492	0.472835745513
46000	6.95042005909	0.473465784687
47000	6.96239559637	0.473421454118
48000	6.96242732742	0.473762681356
49000	7.004520878	0.474270904905
50000	7.00070541554	0.474384541865
