Iteration	CNR	SSIM
input_image	1.87170265548	0.0696765316275
0	0.270393101519	0.250792885031
1000	0.493180948434	0.145333061367
2000	0.947189661709	0.183060691709
3000	1.4601805338	0.188959326998
4000	1.92808772716	0.234609349176
5000	2.35056447002	0.25758573682
6000	2.72413737793	0.275066073869
7000	3.08177701094	0.309079795612
8000	3.47780035019	0.316464458818
9000	3.85112864385	0.319174175056
10000	4.14854367552	0.325840550679
11000	4.39541531415	0.330791525624
12000	4.61808471821	0.340040676114
13000	4.70335786718	0.34295226132
14000	4.76020179098	0.346999039249
15000	4.80505511696	0.34782189555
16000	4.86088704096	0.35089515136
17000	4.87234235891	0.353481610792
18000	4.88833130563	0.354552883361
19000	4.91907636681	0.355266251414
20000	4.94659961063	0.352367784169
21000	4.9794805741	0.352149236816
22000	4.97176438495	0.351616394593
23000	4.9971461914	0.354754708943
24000	5.02985078409	0.357122922683
25000	5.04087528106	0.358181953182
26000	5.0547119293	0.359075042602
27000	5.04418238911	0.357718212579
28000	5.05882559846	0.357473526055
29000	5.09596370225	0.357744306055
30000	5.10991228466	0.357401184159
31000	5.11292846749	0.355836001025
32000	5.14004184877	0.358537193885
33000	5.15227698615	0.357684260787
34000	5.13139823865	0.356439715573
35000	5.12856830373	0.356902523228
36000	5.13133935685	0.356836364121
37000	5.11509556527	0.357357749329
38000	5.08989606689	0.355439183738
39000	5.08669039257	0.354807840467
40000	5.08734508697	0.354563935916
41000	5.10973524465	0.353136128582
42000	5.10287342171	0.353923362561
43000	5.11678740641	0.355176648512
44000	5.12364415741	0.355488884993
45000	5.11030310651	0.355611366712
46000	5.12112067965	0.356375665629
47000	5.13385465255	0.355968459014
48000	5.11191476472	0.357021742651
49000	5.12475473559	0.357673243638
50000	5.12311534601	0.358513350276
