Iteration	CNR	SSIM
input_image	1.87170265548	0.0696765316275
0	0.00704086941299	0.00461724212073
1000	1.19766622901	0.238436168877
2000	0.425663376584	0.138945194176
3000	0.114631910957	0.200332632022
4000	9.49870824036	0.470926599955
5000	8.38251362342	0.496830459436
6000	7.90761298844	0.497757363772
7000	6.79772189406	0.488718094374
8000	6.74951540996	0.455790110054
9000	6.00482647069	0.400775023733
10000	5.14694875096	0.34205057837
11000	4.88665873882	0.291240113
12000	4.58257142067	0.261363042303
13000	4.33382039386	0.230632687496
14000	4.01138066608	0.204383865101
15000	3.62132071893	0.189142656229
16000	3.46748023925	0.170173142353
17000	3.33590678228	0.161250345424
18000	3.3167524377	0.155175725187
19000	3.22127463315	0.150830382465
20000	3.16672749825	0.145466454234
21000	3.19451359348	0.141324946746
22000	3.12282319079	0.138671720859
23000	3.12555134653	0.135530905394
24000	3.01105967565	0.132737806585
25000	3.00274462426	0.130584533013
26000	2.92864608174	0.129084481703
27000	2.92643507921	0.127202483615
28000	2.9363194211	0.125448782623
29000	2.93568352176	0.125464282776
30000	2.84804872077	0.12399702554
31000	2.83106029145	0.122551799627
32000	2.84793787143	0.121455913153
33000	2.8007802748	0.120124877274
34000	2.87130901531	0.119591341704
35000	2.85665448125	0.118980692609
36000	2.80301124288	0.119123194884
37000	2.77018267085	0.117982989303
38000	2.79638698434	0.117235870852
39000	2.79259774099	0.116548098053
40000	2.78816502664	0.115707971529
41000	2.81424565401	0.115591515228
42000	2.78965997238	0.115045983601
43000	2.79170328135	0.115198768389
44000	2.75084074027	0.114800779753
45000	2.75889062817	0.114535279732
46000	2.70973120575	0.113677250085
47000	2.71072760393	0.113874991152
48000	2.76064840982	0.113918782563
49000	2.69926757485	0.113546590349
50000	2.72355423353	0.113426283795
