Iteration	CNR	SSIM
input_image	1.66398311994	0.0789971110488
0	0.0281305245112	0.00345113993597
1000	0.0	0.000847103324418
2000	0.0	0.000901249962576
3000	3.21044974078	0.363660407238
4000	4.93986572795	0.442956048881
5000	6.88058528944	0.444919568428
6000	7.69253264304	0.443215967101
7000	8.24782913409	0.438427132595
8000	4.59850649012	0.435752635733
9000	6.0669013927	0.395975822153
10000	4.24591358915	0.36877300152
11000	4.16287915176	0.388518617292
12000	4.14334746675	0.385352691371
13000	4.19377295005	0.390915393256
14000	5.19434893276	0.391138022732
15000	5.35294827432	0.437584190707
16000	5.49338084516	0.439781878858
17000	5.3966771927	0.435163122406
18000	5.29668963611	0.438404992981
19000	7.24160888209	0.49029297847
20000	6.45382388066	0.485970692999
21000	6.26391365211	0.478869713211
22000	1.10225294011	0.336593158287
23000	8.12365295505	0.346214550517
24000	13.1960705167	0.330846294136
25000	9.43701093898	0.42741175598
26000	9.95613094125	0.427413928519
27000	8.06180093022	0.44004696558
28000	4.19485075686	0.403629018243
29000	9.08972794879	0.423561231111
30000	7.23201892517	0.428678583444
31000	1.13499644232	0.339421588711
32000	6.72383512548	0.426486509539
33000	8.96553094599	0.436741652334
34000	7.59556532297	0.434158947676
35000	1.94900946661	0.439514556405
36000	10.1667203115	0.435845958306
37000	7.81460155639	0.495368776425
38000	7.03572569171	0.488947947807
39000	7.83049381994	0.496569002867
40000	6.99652128449	0.485541150703
41000	7.48317759895	0.480942146797
42000	6.72649157689	0.498978781165
43000	6.23927925063	0.483255658316
44000	6.91898272127	0.48582415871
45000	6.36398208998	0.482810569862
46000	6.36843006082	0.489383507813
47000	6.16082286652	0.474438926647
48000	6.07661964464	0.467960565968
49000	5.756343447	0.462598407506
50000	5.70393219814	0.46946145152
