PARAMETERS
Network: unet
Loss: mse_with_tv_reg
Optimizer: adam
Learning rate: 0.0001
Number of iterations: 50000

w_h: 1e-06
w_v: 0.0
w_mse: 10.0

Iteration	Loss	SNR	CNR	SSIM
input_image	N/A	72.8228263381	1.90549211213	0.0765062465798
0	4.87647294998	5.70955557858	0.0027439385659	0.00417135109631
1000	1.58281695843	34532436.7285	0.0	1.28930758964e-05
2000	1.32063913345	138.939956027	0.0338343690291	0.0224892685196
3000	0.557272672653	1899.37231833	6.34884579391	0.254838911983
4000	0.467634618282	2641.24986308	6.80910839898	0.270878442088
5000	0.394754976034	3160.53992914	7.61372564829	0.256396426734
6000	0.345025509596	1349.36694583	4.05793519977	0.271937890695
7000	0.288531541824	1857.53926653	4.11845984927	0.287210013778
8000	0.275676012039	1090.15734728	2.37403660409	0.278057805942
9000	0.185888588428	3491.74187695	4.80906233146	0.386545848055
10000	0.173635751009	3830.43733093	4.7765763776	0.412803271192
11000	0.163552939892	3179.28195944	4.49212319765	0.427650810764
12000	0.163375660777	3959.30726917	4.95019005723	0.37869755972
13000	0.156799957156	2958.61272494	4.6251486578	0.415095204873
14000	0.152601823211	2789.67666947	4.33565808785	0.423487944496
15000	0.150945991278	2413.68734663	4.41678433168	0.434485651113
16000	0.14634975791	1985.22364984	4.10051415259	0.417278834951
17000	0.143606096506	1307.15652013	4.00890212891	0.401964317915
18000	0.140721604228	1079.9273105	3.81145732049	0.376389122806
19000	0.138343930244	892.431400513	3.84376727009	0.369665975249
20000	0.200452446938	1673.8687547	5.22854741855	0.268279786668
21000	0.149760246277	5011.93750171	4.89362931848	0.377980313029
22000	0.147627085447	3364.24307505	4.52444559856	0.404755246049
23000	0.23318348825	2155.66088601	3.97912830494	0.131211279437
24000	0.148655235767	3469.80468389	4.73272614744	0.367900038067
25000	0.146343529224	3280.25078359	4.51043899847	0.388766427967
26000	0.144292876124	1909.59714064	4.43753160587	0.401184207547
27000	0.141879588366	1514.98338665	4.16857141941	0.393056927875
28000	0.139801189303	1146.99742047	3.94411935419	0.390772523193
29000	0.13871011138	962.460355781	3.98713360662	0.38458036185
30000	0.137341856956	966.495799667	3.8450758022	0.37461375386
31000	0.136421889067	902.98494766	3.8463170772	0.366532783614
32000	0.134952992201	805.400411922	3.80000059324	0.352801027516
33000	0.133019432425	680.606587863	3.66260676574	0.340966735798
34000	0.132272496819	648.879964174	3.65795781024	0.332496804894
35000	0.131630465388	650.904815901	3.63614458762	0.322176178823
36000	0.131413817406	613.444858753	3.67835201095	0.312011868394
37000	0.130555555224	595.354398112	3.72792956453	0.313205906309
38000	0.130215987563	584.519958002	3.62107007031	0.311990314432
39000	0.130153730512	589.731139928	3.56935041142	0.312057629965
40000	0.137952983379	993.244373186	3.84370479795	0.383223934231
41000	0.13193179667	611.945595521	3.70520447927	0.322096922395
42000	0.130605831742	571.965259077	3.64500038315	0.310594514443
43000	0.130567744374	590.102639908	3.60786567244	0.309289825419
44000	0.129845917225	570.537401283	3.63427922682	0.307646992175
45000	0.129493877292	543.442054471	3.62814441986	0.304857998
46000	0.129066631198	530.720363165	3.62330268599	0.303635972813
47000	0.12917663157	547.861422923	3.62199258107	0.304876938106
48000	0.128310099244	519.471449876	3.58126637168	0.302290451088
49000	0.127970963717	529.582899827	3.59306814541	0.303284731362
50000	0.149882957339	60551.2195649	4.9294130016	0.373166966237
