Iteration	CNR	SSIM
input_image	1.9221980078783827	0.07665958243675945
0	0.009753793370663092	0.0034979197488398963
1000	0.0	0.001412403226557075
2000	9.295626489344038	0.4831613418886821
3000	0.08516793483259151	0.10178803737278054
4000	0.3849431951097517	0.2664909745185094
5000	9.702281932399753	0.5192342013150922
6000	8.479170414065518	0.5308021256617553
7000	3.0316581181272504	0.3884725114427511
8000	7.117830054433158	0.5263898361455178
9000	7.085945404876933	0.5309989875498611
10000	7.022944266427071	0.5283710640347137
11000	6.898594828544635	0.5276307980673431
12000	6.7320630746284085	0.5181754842133504
13000	6.570050918260386	0.5090095757198796
14000	6.379562599471271	0.5126145066441954
15000	6.136185808441445	0.49822966430759696
16000	10.502922390477252	0.3805429842066112
17000	5.97335183448798	0.49418184778479707
18000	5.734009031073089	0.4957232354959587
19000	5.967576643572283	0.4715186094092371
20000	5.924909906596017	0.46131338066470057
21000	5.679370835672276	0.46787831885405473
22000	3.2144091068495886	0.3303561142364117
23000	6.440668881169614	0.5112556851772685
24000	6.160425125924062	0.4879073884733652
25000	5.908915892974914	0.4753576478716336
26000	5.796594877725385	0.467038642984502
27000	5.501948353361581	0.4691093473169371
28000	5.425343557406155	0.45632318499465274
29000	1.6325402752142337	0.2754111179221838
30000	0.3116409575792125	0.31148299776172206
31000	8.50101588490724	0.5351082636755852
32000	7.580297777100507	0.5428726288847654
33000	7.066218886573976	0.5318920339058684
34000	6.252329543531959	0.5214458515869531
35000	5.1851073853453045	0.45979967136402816
36000	0.5099017703581277	0.26215644795249005
37000	7.802021416869922	0.5392034811081833
38000	7.059935147619323	0.5355705496677221
39000	6.515543092372972	0.5344897911104284
40000	6.502928984708548	0.5159184114962184
41000	6.409815448737987	0.5095124863303596
42000	6.202729031616447	0.49765102883227846
43000	6.214525554938199	0.46901577237858305
44000	5.983208349421849	0.46351627781182714
45000	5.99472432931096	0.44110182692164
46000	8.382974915353866	0.5350322752402479
47000	6.482092916945711	0.493708807144812
48000	5.974497432516442	0.46344237217369016
49000	5.739597047369685	0.47160546767511013
50000	5.880420224739893	0.4413161871627517
