PARAMETERS
Network: unet
Loss: mse_l1
Optimizer: adam
Learning rate: 0.0001
Number of iterations: 50000

w_h: None
w_v: None
w_mse: None

Iteration	Loss	SNR	CNR	SSIM
input_image	N/A	59.471073112	1.37950400631	0.0881282719513
0	1.31739294529	66.7836163624	0.0107453067925	0.0761077111163
1000	0.468476355076	40076601.5053	0.0	4.18910235304e-05
2000	0.197003275156	7859.08938318	3.87560281562	0.305070300575
3000	0.1275434196	5180.14259592	8.09860894124	0.416869123649
4000	0.0876582786441	6250.95021092	7.47465791311	0.423461130364
5000	0.0628750547767	4642.28261312	7.86934267921	0.407952738545
6000	0.0471138134599	4529.84627705	8.22248962785	0.423196052872
7000	0.0399172082543	3141.79795382	8.31978949713	0.32264203198
8000	0.0336699225008	4476.42904236	5.95512830155	0.470753562969
9000	0.0311781615019	4035.657203	5.29865319941	0.479700267116
10000	0.0303026027977	4541.82570502	5.15635689215	0.471364059942
11000	0.0292813144624	2868.87229589	4.42722828277	0.482152769508
12000	0.0284829419106	2206.8791234	4.28615749556	0.480471479325
13000	0.0279010348022	1711.8773102	4.17332042645	0.469599178634
14000	0.0272992514074	1481.54071884	3.97394325085	0.460999813573
15000	0.0301483217627	3471.41006755	7.38418217467	0.29917423921
16000	0.0278217215091	2986.42114841	5.18531858438	0.472851503865
17000	0.0274954270571	3242.06741293	4.8961766777	0.473528948691
18000	0.0270594861358	2482.75767706	4.36819382996	0.465002499802
19000	0.0275719203055	2617.48658632	4.88884720215	0.448931988106
20000	0.0267519075423	2251.29249612	4.32230462184	0.462331852028
21000	0.0269544050097	2826.23521739	4.74330505478	0.478133988788
22000	0.0265225470066	2526.2416411	4.46963957546	0.482085651087
23000	0.0262463595718	2425.53849027	4.36206859497	0.483256788506
24000	0.0264731384814	2337.84099253	4.56224364668	0.483812536999
25000	0.0259803254157	1999.3681409	4.10856745001	0.469419722615
26000	0.0264221727848	2553.08686353	4.64543783247	0.479251112843
27000	0.0257964450866	1995.33833682	4.09202356432	0.471109224313
28000	0.0257258228958	1804.78539949	3.85677622648	0.471639379275
29000	0.0260360408574	2178.08980971	4.55688721422	0.475832385559
30000	0.025646166876	1842.1353837	4.25890529754	0.469987077654
31000	0.0254665911198	1580.79956702	3.90901166093	0.465455361884
32000	0.0252571031451	1263.76541389	3.90257707041	0.44501214342
33000	0.0250857975334	1221.15318636	3.74994880569	0.446103263165
34000	0.0249602869153	1112.72674559	3.73414495364	0.438512413976
35000	0.0270616989583	3199.09129327	6.72472357475	0.403467434672
36000	0.0306789055467	1211.27055367	4.0949564003	0.390906936859
37000	0.0256012324244	1845.96580562	4.16348823815	0.462390006705
38000	0.0253943372518	1655.83444451	4.01507763528	0.459020775413
39000	0.0253328513354	1562.5610793	3.83891851651	0.458398808133
40000	0.02514933981	1255.28483421	3.94027796466	0.439270775859
41000	0.0249783620238	1213.33985064	3.93065144128	0.433750964469
42000	0.0248818844557	1213.2978075	3.71688762413	0.43967424995
43000	0.0271690115333	3166.92192581	6.04550121495	0.384456578661
44000	0.0255770590156	2049.57088583	4.42559676866	0.463148423063
45000	0.0252330191433	1599.87631524	4.15871626189	0.454699756894
46000	0.0250422246754	1520.44511657	3.97433052028	0.449115438643
47000	0.0249281805009	1347.24760289	3.86706225564	0.443025298464
48000	0.0248658284545	1304.78745571	3.7896322156	0.440905344645
49000	0.024799734354	1192.99240469	3.7778163217	0.434863500969
50000	0.0247734282166	1118.99064912	3.8020217177	0.426356904263
