Iteration	CNR	SSIM
input_image	1.8717026554848237	0.06967653162748091
0	0.009325584588973701	0.006365329093745256
1000	0.0	0.00032964085298396836
2000	7.6908470317517095	0.45694312588775177
3000	0.4015742286899166	0.21698002667495483
4000	1.1870703256207102	0.2771615025721273
5000	8.671385919650165	0.5038084716219433
6000	8.960417859629827	0.5130432208353599
7000	8.242290025033192	0.5148195910964535
8000	6.774135638440821	0.4824330031117445
9000	0.5492206305439445	0.28737506557944487
10000	8.469624279644867	0.5033858698849324
11000	3.261873277125816	0.3467957533468122
12000	8.33897607459584	0.5029345723812174
13000	8.359765509240768	0.5133637208961491
14000	8.722731182253602	0.5159904756487875
15000	9.145067282676672	0.5139068651324147
16000	8.626742414254553	0.5171742922698939
17000	7.931364555577776	0.51985145614745
18000	7.935730406879728	0.5156337754346098
19000	7.431327116559602	0.5192549577478628
20000	7.371644434021775	0.5175041277848142
21000	7.268434937695565	0.5178082299124132
22000	7.22180845270389	0.5089912633945396
23000	7.147269938381645	0.5028138104247907
24000	7.026780487309951	0.5012062378000482
25000	6.886979736126546	0.4984357620528962
26000	6.86965454331647	0.4878069281050562
27000	6.8620212925839	0.4847214993441244
28000	6.854538791235477	0.4749344121312901
29000	6.859451715112118	0.4688130444851173
30000	6.687096432913716	0.46688942233463543
31000	0.16408792150094284	0.2751197610496453
32000	0.47373096562324035	0.28026529555928714
33000	8.046647809307357	0.5074108741926269
34000	9.277094615047165	0.5078133273034623
35000	9.310649777321764	0.5067519720752459
36000	8.427483463804455	0.4966187788990882
37000	7.993840447165721	0.4912171585960163
38000	7.28181982512021	0.4798072217829531
39000	7.220431052217036	0.46904020853011374
40000	1.64057641206687	0.3730428146242387
41000	1.3040361082787182	0.39159384315396345
42000	8.646415527691719	0.5016960836800554
43000	7.971100405196559	0.48806902919007994
44000	7.508626630377719	0.48204853805625925
45000	7.307038337957824	0.47754732054160937
46000	8.259273125331465	0.501723181228834
47000	7.834931027324117	0.4994504315235835
48000	7.147389258742376	0.4788462593601551
49000	7.056033017221572	0.4661816529000364
50000	6.7340244263370685	0.4528274399418544
